text,actual_label,predicted_label,prob_negative,prob_neutral,prob_positive,is_correct
anish,neutral,neutral,0.02348821668893932,0.941269064402929,0.03524271890813163,True
unable connect,negative,negative,0.9974809334981001,0.0008555741305696961,0.0016634923713303587,True
render dragon ruined game,negative,negative,0.9711812484661705,0.009666792045508929,0.01915195948832048,True
game okay get game pas gon amazing time friend family playing minecraft year dont anything think need done,positive,positive,0.24530464637274174,0.0024722461235481123,0.7522231075037101,True
hey user bought thus game trusted bought rupee rupee rupee liked game much want fix issue water source showing black black outside blue inside please fix buy game bug put trust please dont let,negative,negative,0.9599993255697726,0.0007260230861636353,0.039274651344063743,True
good game time becomes boring thing,negative,negative,0.8485679202639478,0.00022747872220945091,0.1512046010138428,True
gimmi hull yeah,neutral,neutral,0.015847036361558497,0.9610250550721617,0.0231279085662797,True
super fun cant play anyone version v help,positive,positive,0.15407932046676492,0.05199826342233644,0.7939224161108985,True
w game,negative,negative,0.9999998499998997,5.000004645258318e-08,1.0000005392615562e-07,True
pese lekar install nahi ho rha,neutral,neutral,0.025691923795518927,0.943188043514364,0.031120032690116834,True
new armour,positive,positive,0.09747896043899962,0.015008857157308276,0.887512182403692,True
hate sign problem pls ask email password robort,negative,negative,0.9805519625699246,0.01743641698425272,0.0020116204458227455,True
beem freezing kicking app often graphic issue complaint,negative,neutral,0.005053338494864122,0.9593241070783941,0.035622554426741865,False
agoo game like fantastic performance,neutral,neutral,0.17914572681189034,0.8016745571384242,0.019179716049685644,True
like playing game friend since render dragon can use shader thats make feel worth buying game,negative,negative,0.87293778333401,0.0015468395824992578,0.12551537708349064,True
good game phone,positive,positive,0.10013812357252565,6.364396761461404e-05,0.8997982324598597,True
worst game ever,negative,negative,0.9993467108445294,3.156954618049748e-07,0.0006529734600085991,True
need animal game,negative,negative,0.8642446840910308,0.026891496125327038,0.1088638197836421,True
game good everything fun due weird bug lost account couldnt recover minecraft game forced make new account cause lost world friend worked total week every survival world,negative,negative,0.965058609058358,0.0005395767805494746,0.03440181416109244,True
challenging game lot fun fighting adventure game,negative,negative,0.9866566264979736,8.251280821727307e-05,0.013260860693808982,True
already paid unable install go back install,negative,negative,0.9585154952486513,0.03158028323774682,0.00990422151360208,True
good game cant go account fair really expect ne buy stuff like hell nah want join freinds sometimes doesnt work,positive,negative,0.8024501094892148,0.0036731169663566203,0.1938767735444285,False
oppen world game hard word mind word increasing brain power creativity enjoy playing friend multiplayer server game good game every one must try game,negative,negative,0.8943336560465472,8.441169237482352e-05,0.10558193226107791,True
im giving star phone gb ram server cant load,neutral,neutral,0.06754709625363808,0.9159477856547368,0.01650511809162516,True
goat,neutral,neutral,0.02517365326176321,0.9487960431553606,0.026030303582876484,True
disconnect server problem help issue,neutral,neutral,0.03803175469867942,0.8984947091486258,0.0634735361526948,True
sooparou,neutral,neutral,0.02348821668893932,0.941269064402929,0.03524271890813163,True
game good,positive,positive,0.01214113235802541,7.349976979480037e-08,0.987858794142205,True
good creative game,positive,positive,8.956600816374505e-08,4.475850238691844e-08,0.9999998656754895,True
game really fun like everything lag wich annoy sometimes player stick one place nothing last minute go time kick whole game needed rejoin game,negative,negative,0.998932502012568,3.86837603899043e-06,0.0010636296113929382,True
feel veryyyyyy incrediblee,neutral,neutral,0.40490202755736393,0.4806688259811133,0.11442914646152269,True
refund,neutral,neutral,0.003088828058225728,0.9883512044543399,0.00855996748743452,True
ok actually good game control bad people say there one thing hate microsoft almost completely killed modsaddons new update alot mod cant function correctly anymore rip cracker wither storm edit add winter drop,negative,negative,0.9282818379955774,2.1060983195032342e-05,0.07169710102122766,True
love game,positive,positive,0.019933852700914335,2.1585727009510044e-07,0.9800659314418156,True
creative good game love game love play multiplayer,positive,positive,6.899705244482219e-09,3.449353335102522e-09,0.9999999896509414,True
love much cant stop playing game,positive,positive,0.21525887078992018,0.0007948551755158852,0.7839462740345639,True
download game laggy go update wont update dont download plz,negative,negative,0.9155989198504387,0.07445691250372193,0.009944167645838917,True
game fun still play also meet partner minecraft hope minecraft sponsor wedding lol jk hahahahah,positive,positive,0.2644795860383447,0.0014226843241235303,0.7340977296375318,True
give old minecraft gui back u ui icon ugly af mean cant play latest minecraft future minecraft known broad accessibility,negative,negative,0.5500701277999859,0.10919811643175702,0.34073175576825726,True
best game world fix bug ok sometimes die reason,positive,positive,0.0791199457071365,0.004354480790925282,0.9165255735019382,True
great build anything stop removing random stuff first furnace minecart alright one used save space second insert thing little detrimental doesnt push edge finally blindness potion mob used player used reason take bring stuff back,positive,negative,0.6400594596545188,0.07139369748529603,0.28854684286018534,False
kwpt dying warden,neutral,neutral,0.02348821668893932,0.941269064402929,0.03524271890813163,True
word say goodness game,negative,negative,0.9438498159105181,0.013816959646392353,0.04233322444308947,True
really miss day enjoy goat game friend server day become bad although purchased many effort face disconnected server joining server pls fix mojang dont forget op game surpassed game covid time,negative,positive,0.4319779627579581,0.0019341018110825305,0.5660879354309591,False
could download tried every possible way download,neutral,neutral,0.09656425274733328,0.8435504449897181,0.0598853022629488,True
told show proof purchase,neutral,neutral,0.030038189194659143,0.9454072736466322,0.024554537158708697,True
cant download even already bought,neutral,neutral,0.21780220343358397,0.7652796907319785,0.016918105834437744,True
op game life,negative,negative,0.9595953864397108,0.005305129982280334,0.03509948357800867,True
superrrrrrr,neutral,neutral,0.02348821668893932,0.941269064402929,0.03524271890813163,True
woow,neutral,neutral,0.02348821668893932,0.941269064402929,0.03524271890813163,True
minecraft,neutral,neutral,0.016577806389661526,0.9457114354471077,0.037710758163230836,True
fun game like game detailed like real game give,negative,negative,0.997983776267128,2.0581568643351564e-06,0.0020141655760076635,True
mojang make turtle mushroom please,neutral,neutral,0.02731075266380113,0.9356825865318509,0.03700666080434785,True
best game,positive,positive,8.198193500319978e-10,4.0988755311738256e-10,0.9999999987702931,True
persoonaalllt tink bjperu good gam,positive,positive,1.4615021671536961e-12,1.1379869151691492e-12,0.9999999999974004,True
worst since beta update stuff gone pay mad stole worldsfriendsand marketplace worldsso give star,negative,negative,0.9672804038616162,0.026183597683639634,0.006535998454744043,True
mast hai bhai,neutral,neutral,0.10779521103205966,0.873679343094394,0.018525445873546185,True
amazing make want mojang went crazy think amazing,positive,positive,0.0022731198507734405,0.003806033373216834,0.9939208467760098,True
wont let equip custom skin ive checked everything correct wont let equip keep saying stuff x x x checked,neutral,neutral,0.243850377796058,0.6842511406066464,0.07189848159729559,True
game mind incrig reciois,negative,negative,0.9340057134068606,0.008214949053166795,0.05777933753997266,True
always best ever,positive,positive,2.4295469682263583e-07,1.5917655502098974e-07,0.999999597868748,True
cool,positive,positive,0.04367032330311337,0.0065197125416081286,0.9498099641552785,True
hey happened minecraft getting laggy crashed im inside world minute,neutral,neutral,0.4777592058869416,0.3449633377358791,0.1772774563771792,True
ridiculous arent able play game unless update app take data update game play game online,negative,negative,0.9367778237071794,0.00029925484109693,0.0629229214517232,True
lost hardcore world bruh,neutral,neutral,0.400805031930804,0.585707565273172,0.01348740279602403,True
minecraft gud,neutral,neutral,0.03398593388096782,0.94233545504633,0.02367861107270223,True
multiplayer multiplayer khelne ke liye paisa dena padta hai isase achcha pubg hai,neutral,neutral,0.08010566789589227,0.8961908472650726,0.023703484839035324,True
game keren,negative,negative,0.9999998499998997,5.000004645258318e-08,1.0000005392615562e-07,True
playing minecraft year since high school daughter,positive,neutral,0.21611348222766372,0.5599327828126174,0.22395373495971857,False
glitch theek kar lo pagal minecraft r wast ho gya makichut mojack,neutral,neutral,0.07302939445022173,0.8991955051507955,0.027775100398983007,True
control mechanic buggy use platform phone newer touch respone laggy time lag opening chest crafting certain item lighting bug place torch freeze character editing hard follow understand maybe im old cant read,positive,negative,0.8429403753138905,0.11769818552931513,0.03936143915679433,False
worst update renamed adding useless junk name like play friend another notable fact change minecraft work read mcpack mcaddon without even copying made update manually add file game stop halfassed worker job dont change way minecraft work especially modfying file,negative,negative,0.9119076088543766,0.06887951850473811,0.019212872640885267,True
